에피소드=1,아파트수=273, 병원수=255, 기지국수=271, ITS수=241, 수용 가능 인원=54300, 인구수=53997.0, 누적자본=272518172.0, 누적 만족도=100, 누적보상=9003.0
에피소드=606,아파트수=265, 병원수=255, 기지국수=238, ITS수=282, 수용 가능 인원=53000, 인구수=52824.0, 누적자본=264036506.0, 누적 만족도=79.0, 누적보상=-46077.0
에피소드=607,아파트수=225, 병원수=305, 기지국수=224, ITS수=286, 수용 가능 인원=45000, 인구수=44588.0, 누적자본=220818242.0, 누적 만족도=100, 누적보상=9286.0
에피소드=608,아파트수=262, 병원수=283, 기지국수=241, ITS수=254, 수용 가능 인원=52400, 인구수=52218.0, 누적자본=258449041.0, 누적 만족도=84.0, 누적보상=2272.0
에피소드=609,아파트수=293, 병원수=298, 기지국수=217, ITS수=232, 수용 가능 인원=58600, 인구수=58231.0, 누적자본=297962276.0, 누적 만족도=32.0, 누적보상=-60956.0
에피소드=610,아파트수=0, 병원수=3, 기지국수=0, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-79.0, 누적 만족도=60, 누적보상=-300.0
에피소드=611,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-55.0, 누적 만족도=100, 누적보상=100.0
에피소드=612,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-42.0, 누적 만족도=100, 누적보상=-20.0
에피소드=613,아파트수=0, 병원수=3, 기지국수=0, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-74.0, 누적 만족도=60, 누적보상=-300.0
에피소드=614,아파트수=295, 병원수=260, 기지국수=234, ITS수=251, 수용 가능 인원=59000, 인구수=58818.0, 누적자본=308138860.0, 누적 만족도=49.0, 누적보상=-50456.0
에피소드=615,아파트수=289, 병원수=273, 기지국수=249, ITS수=229, 수용 가능 인원=57800, 인구수=57368.0, 누적자본=292868420.0, 누적 만족도=70.0, 누적보상=-7169.0
에피소드=616,아파트수=264, 병원수=302, 기지국수=227, ITS수=247, 수용 가능 인원=52700, 인구수=52577.0, 누적자본=273398832.0, 누적 만족도=69.0, 누적보상=-64131.0
에피소드=617,아파트수=230, 병원수=325, 기지국수=241, ITS수=244, 수용 가능 인원=45900, 인구수=45673.0, 누적자본=217026541.0, 누적 만족도=100, 누적보상=9388.0
에피소드=618,아파트수=258, 병원수=265, 기지국수=232, ITS수=285, 수용 가능 인원=51500, 인구수=51169.0, 누적자본=268869201.0, 누적 만족도=80.0, 누적보상=-29876.0
에피소드=619,아파트수=222, 병원수=290, 기지국수=245, ITS수=283, 수용 가능 인원=44000, 인구수=43646.0, 누적자본=219072037.0, 누적 만족도=100, 누적보상=8153.0
에피소드=620,아파트수=265, 병원수=286, 기지국수=229, ITS수=260, 수용 가능 인원=52700, 인구수=52192.0, 누적자본=242226731.0, 누적 만족도=73.0, 누적보상=1528.0
에피소드=621,아파트수=285, 병원수=244, 기지국수=215, ITS수=296, 수용 가능 인원=56900, 인구수=56446.0, 누적자본=290135613.0, 누적 만족도=38.0, 누적보상=-55703.0
에피소드=622,아파트수=282, 병원수=286, 기지국수=241, ITS수=231, 수용 가능 인원=56300, 인구수=56198.0, 누적자본=282300095.0, 누적 만족도=67.0, 누적보상=-28811.0
에피소드=623,아파트수=290, 병원수=236, 기지국수=236, ITS수=278, 수용 가능 인원=57900, 인구수=57710.0, 누적자본=297878310.0, 누적 만족도=56.0, 누적보상=-58609.0
에피소드=624,아파트수=278, 병원수=293, 기지국수=239, ITS수=230, 수용 가능 인원=55500, 인구수=55245.0, 누적자본=264957935.0, 누적 만족도=70.0, 누적보상=-10623.0
에피소드=625,아파트수=248, 병원수=253, 기지국수=280, ITS수=259, 수용 가능 인원=49500, 인구수=49372.0, 누적자본=258557645.0, 누적 만족도=100, 누적보상=3704.0
에피소드=626,아파트수=305, 병원수=265, 기지국수=242, ITS수=228, 수용 가능 인원=61000, 인구수=60697.0, 누적자본=310832769.0, 누적 만족도=50.0, 누적보상=-42385.0
에피소드=627,아파트수=256, 병원수=294, 기지국수=233, ITS수=257, 수용 가능 인원=51200, 인구수=50773.0, 누적자본=252091791.0, 누적 만족도=83.0, 누적보상=4686.0
에피소드=628,아파트수=288, 병원수=253, 기지국수=249, ITS수=250, 수용 가능 인원=55800, 인구수=55255.0, 누적자본=290879983.0, 누적 만족도=79.0, 누적보상=-60130.0
에피소드=629,아파트수=248, 병원수=284, 기지국수=272, ITS수=236, 수용 가능 인원=49500, 인구수=49395.0, 누적자본=242512814.0, 누적 만족도=100, 누적보상=662.0
에피소드=630,아파트수=245, 병원수=279, 기지국수=260, ITS수=256, 수용 가능 인원=48800, 인구수=48716.0, 누적자본=262622053.0, 누적 만족도=100, 누적보상=-36188.0
에피소드=631,아파트수=244, 병원수=300, 기지국수=231, ITS수=265, 수용 가능 인원=48700, 인구수=48351.0, 누적자본=259227519.0, 누적 만족도=91.0, 누적보상=-28895.0
에피소드=632,아파트수=264, 병원수=303, 기지국수=219, ITS수=254, 수용 가능 인원=52700, 인구수=52530.0, 누적자본=258901544.0, 누적 만족도=61.0, 누적보상=-44777.0
에피소드=633,아파트수=220, 병원수=290, 기지국수=269, ITS수=261, 수용 가능 인원=43900, 인구수=43759.0, 누적자본=231035986.0, 누적 만족도=100, 누적보상=11804.0
에피소드=634,아파트수=287, 병원수=243, 기지국수=237, ITS수=273, 수용 가능 인원=57400, 인구수=57027.0, 누적자본=269109590.0, 누적 만족도=60.0, 누적보상=-41749.0
에피소드=635,아파트수=271, 병원수=265, 기지국수=246, ITS수=258, 수용 가능 인원=54100, 인구수=53510.0, 누적자본=255783972.0, 누적 만족도=83.0, 누적보상=-3677.0
에피소드=636,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-87.0, 누적 만족도=100, 누적보상=100.0
에피소드=637,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-23.0, 누적 만족도=100, 누적보상=60.0
에피소드=638,아파트수=0, 병원수=1, 기지국수=3, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-60.0, 누적 만족도=100, 누적보상=100.0
에피소드=639,아파트수=282, 병원수=276, 기지국수=237, ITS수=245, 수용 가능 인원=56400, 인구수=56054.0, 누적자본=294613701.0, 누적 만족도=64.0, 누적보상=-58718.0
에피소드=640,아파트수=226, 병원수=283, 기지국수=253, ITS수=278, 수용 가능 인원=45200, 인구수=44576.0, 누적자본=206952901.0, 누적 만족도=100, 누적보상=10086.0
에피소드=641,아파트수=237, 병원수=266, 기지국수=229, ITS수=308, 수용 가능 인원=47400, 인구수=46978.0, 누적자본=233436083.0, 누적 만족도=96.0, 누적보상=2609.0
에피소드=642,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-56.0, 누적 만족도=100, 누적보상=20.0
에피소드=643,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-97.0, 누적 만족도=100, 누적보상=100.0
에피소드=644,아파트수=259, 병원수=291, 기지국수=250, ITS수=240, 수용 가능 인원=51800, 인구수=51560.0, 누적자본=278758589.0, 누적 만족도=94.0, 누적보상=-36034.0
에피소드=645,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=100.0
에피소드=646,아파트수=265, 병원수=277, 기지국수=244, ITS수=254, 수용 가능 인원=53000, 인구수=52585.0, 누적자본=269505611.0, 누적 만족도=85.0, 누적보상=-27465.0
에피소드=647,아파트수=206, 병원수=300, 기지국수=266, ITS수=268, 수용 가능 인원=41200, 인구수=40893.0, 누적자본=203930897.0, 누적 만족도=100, 누적보상=11961.0
에피소드=648,아파트수=231, 병원수=325, 기지국수=233, ITS수=251, 수용 가능 인원=46200, 인구수=46088.0, 누적자본=217503071.0, 누적 만족도=100, 누적보상=10995.0
에피소드=649,아파트수=280, 병원수=248, 기지국수=273, ITS수=239, 수용 가능 인원=55800, 인구수=55661.0, 누적자본=293307863.0, 누적 만족도=97.0, 누적보상=-11523.0
에피소드=650,아파트수=255, 병원수=272, 기지국수=224, ITS수=289, 수용 가능 인원=50700, 인구수=50627.0, 누적자본=249315363.0, 누적 만족도=75.0, 누적보상=-7269.0
에피소드=651,아파트수=275, 병원수=243, 기지국수=265, ITS수=257, 수용 가능 인원=55000, 인구수=54643.0, 누적자본=254001731.0, 누적 만족도=95.0, 누적보상=12019.0
에피소드=652,아파트수=253, 병원수=273, 기지국수=248, ITS수=266, 수용 가능 인원=50600, 인구수=50180.0, 누적자본=240294558.0, 누적 만족도=98.0, 누적보상=4221.0
에피소드=653,아파트수=265, 병원수=270, 기지국수=246, ITS수=259, 수용 가능 인원=53000, 인구수=52927.0, 누적자본=255512405.0, 누적 만족도=85.0, 누적보상=-5272.0
에피소드=654,아파트수=239, 병원수=291, 기지국수=240, ITS수=270, 수용 가능 인원=47600, 인구수=47104.0, 누적자본=222559908.0, 누적 만족도=100, 누적보상=11821.0
에피소드=655,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-32.0, 누적 만족도=100, 누적보상=20.0
에피소드=656,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-77.0, 누적 만족도=100, 누적보상=60.0
에피소드=657,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-125.0, 누적 만족도=100, 누적보상=100.0
에피소드=658,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-34.0, 누적 만족도=100, 누적보상=100.0
에피소드=659,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-38.0, 누적 만족도=100, 누적보상=60.0
에피소드=660,아파트수=0, 병원수=2, 기지국수=0, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=-50.0, 누적 만족도=60, 누적보상=-300.0
에피소드=661,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-70.0, 누적 만족도=100, 누적보상=60.0
에피소드=662,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=663,아파트수=0, 병원수=3, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-124.0, 누적 만족도=100, 누적보상=60.0
에피소드=664,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-62.0, 누적 만족도=100, 누적보상=100.0
에피소드=665,아파트수=254, 병원수=283, 기지국수=264, ITS수=239, 수용 가능 인원=50800, 인구수=50403.0, 누적자본=257952442.0, 누적 만족도=100, 누적보상=7825.0
에피소드=666,아파트수=257, 병원수=241, 기지국수=261, ITS수=281, 수용 가능 인원=51400, 인구수=50793.0, 누적자본=242889718.0, 누적 만족도=100, 누적보상=11325.0
에피소드=667,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-29.0, 누적 만족도=100, 누적보상=100.0
에피소드=668,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=669,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-27.0, 누적 만족도=100, 누적보상=20.0
에피소드=670,아파트수=270, 병원수=285, 기지국수=252, ITS수=233, 수용 가능 인원=54000, 인구수=53798.0, 누적자본=261697819.0, 누적 만족도=87.0, 누적보상=9009.0
에피소드=671,아파트수=247, 병원수=236, 기지국수=271, ITS수=286, 수용 가능 인원=49300, 인구수=49074.0, 누적자본=236745870.0, 누적 만족도=100, 누적보상=12307.0
에피소드=672,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-73.0, 누적 만족도=100, 누적보상=20.0
에피소드=673,아파트수=254, 병원수=286, 기지국수=251, ITS수=249, 수용 가능 인원=50700, 인구수=50055.0, 누적자본=235522382.0, 누적 만족도=100, 누적보상=11999.0
에피소드=674,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-88.0, 누적 만족도=100, 누적보상=100.0
에피소드=675,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-58.0, 누적 만족도=100, 누적보상=100.0
에피소드=676,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-46.0, 누적 만족도=100, 누적보상=100.0
에피소드=677,아파트수=253, 병원수=270, 기지국수=244, ITS수=273, 수용 가능 인원=50600, 인구수=50398.0, 누적자본=244640720.0, 누적 만족도=94.0, 누적보상=3594.0
에피소드=678,아파트수=246, 병원수=283, 기지국수=266, ITS수=245, 수용 가능 인원=48900, 인구수=48472.0, 누적자본=245076155.0, 누적 만족도=100, 누적보상=12280.0
에피소드=679,아파트수=261, 병원수=271, 기지국수=279, ITS수=229, 수용 가능 인원=52000, 인구수=51901.0, 누적자본=280666517.0, 누적 만족도=100, 누적보상=2656.0
에피소드=680,아파트수=274, 병원수=245, 기지국수=269, ITS수=252, 수용 가능 인원=53500, 인구수=53001.0, 누적자본=264246087.0, 누적 만족도=100, 누적보상=3220.0
에피소드=681,아파트수=275, 병원수=241, 기지국수=244, ITS수=280, 수용 가능 인원=55000, 인구수=54837.0, 누적자본=284313318.0, 누적 만족도=76.0, 누적보상=-20490.0
에피소드=682,아파트수=255, 병원수=289, 기지국수=239, ITS수=257, 수용 가능 인원=50900, 인구수=50476.0, 누적자본=238554469.0, 누적 만족도=90.0, 누적보상=3217.0
에피소드=683,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=684,아파트수=252, 병원수=255, 기지국수=262, ITS수=271, 수용 가능 인원=50100, 인구수=49341.0, 누적자본=248641762.0, 누적 만족도=100, 누적보상=9697.0
에피소드=685,아파트수=219, 병원수=272, 기지국수=317, ITS수=232, 수용 가능 인원=43700, 인구수=43513.0, 누적자본=223473998.0, 누적 만족도=100, 누적보상=11993.0
에피소드=686,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-15.0, 누적 만족도=100, 누적보상=100.0
에피소드=687,아파트수=254, 병원수=268, 기지국수=216, ITS수=302, 수용 가능 인원=50700, 인구수=50462.0, 누적자본=257211530.0, 누적 만족도=67.0, 누적보상=-14727.0
에피소드=688,아파트수=231, 병원수=256, 기지국수=287, ITS수=266, 수용 가능 인원=46200, 인구수=45674.0, 누적자본=231348031.0, 누적 만족도=100, 누적보상=11624.0
에피소드=689,아파트수=248, 병원수=289, 기지국수=243, ITS수=260, 수용 가능 인원=48800, 인구수=48268.0, 누적자본=256282079.0, 누적 만족도=100, 누적보상=-32780.0
에피소드=690,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-35.0, 누적 만족도=100, 누적보상=100.0
에피소드=691,아파트수=0, 병원수=1, 기지국수=1, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=1.0, 누적 만족도=100, 누적보상=60.0
에피소드=692,아파트수=241, 병원수=292, 기지국수=233, ITS수=274, 수용 가능 인원=48000, 인구수=47649.0, 누적자본=242313440.0, 누적 만족도=96.0, 누적보상=-3904.0
에피소드=693,아파트수=267, 병원수=286, 기지국수=220, ITS수=267, 수용 가능 인원=53400, 인구수=53075.0, 누적자본=264109751.0, 누적 만족도=60.0, 누적보상=-13564.0
에피소드=694,아파트수=271, 병원수=256, 기지국수=251, ITS수=262, 수용 가능 인원=54100, 인구수=53818.0, 누적자본=256133237.0, 누적 만족도=86.0, 누적보상=7334.0
에피소드=695,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-121.0, 누적 만족도=100, 누적보상=-20.0
에피소드=696,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-23.0, 누적 만족도=100, 누적보상=60.0
에피소드=697,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=100.0
에피소드=698,아파트수=234, 병원수=278, 기지국수=260, ITS수=268, 수용 가능 인원=46400, 인구수=46181.0, 누적자본=235076480.0, 누적 만족도=100, 누적보상=6782.0
에피소드=699,아파트수=211, 병원수=285, 기지국수=267, ITS수=277, 수용 가능 인원=41800, 인구수=41609.0, 누적자본=216314204.0, 누적 만족도=100, 누적보상=11880.0
에피소드=700,아파트수=275, 병원수=259, 기지국수=248, ITS수=258, 수용 가능 인원=55000, 인구수=54894.0, 누적자본=290695454.0, 누적 만족도=79.0, 누적보상=-23950.0
에피소드=701,아파트수=232, 병원수=284, 기지국수=263, ITS수=261, 수용 가능 인원=46200, 인구수=46005.0, 누적자본=233065531.0, 누적 만족도=100, 누적보상=5995.0
에피소드=702,아파트수=265, 병원수=238, 기지국수=294, ITS수=243, 수용 가능 인원=51700, 인구수=51071.0, 누적자본=274113672.0, 누적 만족도=100, 누적보상=10757.0
에피소드=703,아파트수=260, 병원수=254, 기지국수=263, ITS수=263, 수용 가능 인원=51900, 인구수=51565.0, 누적자본=249807735.0, 누적 만족도=100, 누적보상=12228.0
에피소드=704,아파트수=223, 병원수=286, 기지국수=267, ITS수=264, 수용 가능 인원=44500, 인구수=44390.0, 누적자본=229961361.0, 누적 만족도=100, 누적보상=1833.0
에피소드=705,아파트수=0, 병원수=1, 기지국수=3, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-19.0, 누적 만족도=100, 누적보상=100.0
에피소드=706,아파트수=239, 병원수=268, 기지국수=272, ITS수=261, 수용 가능 인원=47700, 인구수=47461.0, 누적자본=212480363.0, 누적 만족도=100, 누적보상=12040.0
에피소드=707,아파트수=217, 병원수=309, 기지국수=258, ITS수=256, 수용 가능 인원=43300, 인구수=43188.0, 누적자본=200374416.0, 누적 만족도=100, 누적보상=11809.0
에피소드=708,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=709,아파트수=269, 병원수=251, 기지국수=260, ITS수=260, 수용 가능 인원=53700, 인구수=53409.0, 누적자본=268978989.0, 누적 만족도=95.0, 누적보상=-6069.0
에피소드=710,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-64.0, 누적 만족도=100, 누적보상=100.0
에피소드=711,아파트수=240, 병원수=248, 기지국수=256, ITS수=296, 수용 가능 인원=48000, 인구수=47561.0, 누적자본=240148258.0, 누적 만족도=100, 누적보상=-18616.0
에피소드=712,아파트수=228, 병원수=291, 기지국수=237, ITS수=284, 수용 가능 인원=45500, 인구수=45092.0, 누적자본=221363323.0, 누적 만족도=100, 누적보상=2719.0
에피소드=713,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-58.0, 누적 만족도=100, 누적보상=100.0
에피소드=714,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=715,아파트수=252, 병원수=289, 기지국수=279, ITS수=220, 수용 가능 인원=50400, 인구수=50026.0, 누적자본=249347469.0, 누적 만족도=100, 누적보상=12380.0
에피소드=716,아파트수=267, 병원수=256, 기지국수=265, ITS수=252, 수용 가능 인원=53400, 인구수=53252.0, 누적자본=272612705.0, 누적 만족도=100.0, 누적보상=10201.0
에피소드=717,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=718,아파트수=261, 병원수=288, 기지국수=253, ITS수=238, 수용 가능 인원=52100, 인구수=52061.0, 누적자본=253550279.0, 누적 만족도=95.0, 누적보상=-4913.0
에피소드=719,아파트수=265, 병원수=277, 기지국수=261, ITS수=237, 수용 가능 인원=50300, 인구수=50160.0, 누적자본=262617573.0, 누적 만족도=100, 누적보상=9007.0
에피소드=720,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=721,아파트수=256, 병원수=270, 기지국수=217, ITS수=297, 수용 가능 인원=50900, 인구수=50750.0, 누적자본=252429718.0, 누적 만족도=67.0, 누적보상=-22308.0
에피소드=722,아파트수=264, 병원수=265, 기지국수=266, ITS수=245, 수용 가능 인원=52600, 인구수=52291.0, 누적자본=275305007.0, 누적 만족도=100, 누적보상=2099.0
에피소드=723,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-58.0, 누적 만족도=100, 누적보상=20.0
에피소드=724,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=725,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-55.0, 누적 만족도=100, 누적보상=100.0
에피소드=726,아파트수=285, 병원수=260, 기지국수=238, ITS수=257, 수용 가능 인원=57000, 인구수=56827.0, 누적자본=304441778.0, 누적 만족도=62.0, 누적보상=-89746.0
에피소드=727,아파트수=241, 병원수=295, 기지국수=254, ITS수=250, 수용 가능 인원=47700, 인구수=47654.0, 누적자본=258932734.0, 누적 만족도=100, 누적보상=5710.0
에피소드=728,아파트수=235, 병원수=317, 기지국수=261, ITS수=227, 수용 가능 인원=46500, 인구수=46343.0, 누적자본=235571049.0, 누적 만족도=100, 누적보상=-5344.0
에피소드=729,아파트수=248, 병원수=269, 기지국수=253, ITS수=270, 수용 가능 인원=49500, 인구수=48717.0, 누적자본=239210517.0, 누적 만족도=100, 누적보상=1569.0
에피소드=730,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-90.0, 누적 만족도=100, 누적보상=20.0
에피소드=731,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=732,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=100.0
에피소드=733,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-64.0, 누적 만족도=100, 누적보상=60.0
에피소드=734,아파트수=278, 병원수=234, 기지국수=262, ITS수=266, 수용 가능 인원=55600, 인구수=55339.0, 누적자본=274578448.0, 누적 만족도=89.0, 누적보상=1774.0
에피소드=735,아파트수=253, 병원수=239, 기지국수=254, ITS수=294, 수용 가능 인원=49900, 인구수=49608.0, 누적자본=257889346.0, 누적 만족도=100, 누적보상=11330.0
에피소드=736,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-42.0, 누적 만족도=100, 누적보상=60.0
에피소드=737,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-68.0, 누적 만족도=100, 누적보상=60.0
에피소드=738,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=739,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=740,아파트수=253, 병원수=304, 기지국수=236, ITS수=247, 수용 가능 인원=50400, 인구수=50336.0, 누적자본=262572325.0, 누적 만족도=87.0, 누적보상=-31645.0
에피소드=741,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-33.0, 누적 만족도=100, 누적보상=20.0
에피소드=742,아파트수=261, 병원수=267, 기지국수=231, ITS수=281, 수용 가능 인원=51200, 인구수=50746.0, 누적자본=237772925.0, 누적 만족도=81.0, 누적보상=5340.0
에피소드=743,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-78.0, 누적 만족도=100, 누적보상=100.0
에피소드=744,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-93.0, 누적 만족도=100, 누적보상=100.0
에피소드=745,아파트수=280, 병원수=289, 기지국수=232, ITS수=239, 수용 가능 인원=55900, 인구수=55416.0, 누적자본=297380733.0, 누적 만족도=62.0, 누적보상=-76483.0
에피소드=746,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-41.0, 누적 만족도=100, 누적보상=-20.0
에피소드=747,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=100.0
